swizzle stick	bar	bar accessory	bar equipment	beverage stir	decorative mixer	drink	drink stirrer	drink stirrer	drink stirrers	food holder	food supply	kitchen aide	kitchen stirrer	party supply	party supply	stirrer	stirrer	stirrer	toy	utensil
sword	blade	knife	long bladed knife	melee weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon	weapon
swordfish	animal	animal	animal	animal	fish	fish	fish	fish	fish	fish	fish	fish	marine animal	predatory fish	predatory fish	saltwater fish	saltwater fish	sea animal	sea creature	sea life
syringe	applicator	container	doctors tool	hospital	hospital supply	injecting device	medical	medical device	medical device	medical equipment	medical supply	medical supply	medical supply	medical supply	medical tool	medical tool	medical tool	medicine	medicine	medicine
syrup	breakfast condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	condiment	food	food	food	food	food	food	food condiment	liquid
t-shirt	apparel	article of clothing	casual clothing	casual wear	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	clothing	dress	dress	pet gear	shirt
tab	aluminum	browser feature	can	can opener	can part	can part	drink	food packaging	metal	metal	metal	metal	metal lock	metal object	opening device	packaging material	pop tab	recyclable	recyclable	tool
table	decoration	dining area	dining room	diningware	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	furniture	sitting	table
tablecloth	cover	decor	decoration	dining	dining accessory	dining room equipment	home decor	home decor	home linen	household	household accessory	houseware	kitchen tool	linen	linen	linen	table	table covering	tableware	textile
tablet	computer	computing device	device	electronic device	electronic device	electronic device	electronic device	electronic device	electronics	electronics	electronics	electronics	electronics	electronics	electronics	electronics	electronics	phone	smart device	technology
tack	display device	display device	fastener	fastener	holder	object	office	office product	office supply	office supply	office supply	pin	pinning accessory	pushpin	sharp fastener	tool	tool	tool	tool	wall decorative
tackle	fishing	fishing	fishing	fishing	fishing	fishing	fishing	fishing  tool	fishing accessory	fishing accessory	fishing equipment	fishing equipment	fishing equipment	fishing gear	fishing item	fishing product	fishing supply	fishing supply box	football move	tool
taco	food	food	food	food	food	food	food	food	food	food	food	food	mexican	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food with soft/hard shell
tadpole	amphibian	amphibian	amphibian	amphibian	amphibian	amphibian	amphibian	amphibian	amphibian	amphibian	animal	animal	animal	animal	frog stage	frogs	marine life	reptile	reptile	reptile
taffy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	candy	decoration	food	soft candy	sweets
tag	advertisement	clothing	clothing	clothing accessory	clothing accessory	clothing informational item	clothing item	identification	identifier	identifier	information	information	information	label	label	label	label	label	label	label
taillight	auto part	automobile part	automobile part	automotive safety device	car	car	car part	car part	car part	car part	car part	car part	car part	car part	light	motor vehicle	taillight	vehicle	vehicle	vehicle part
tamale	food	food	food	food	food	food	junk food	mexican dish	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food	mexican food	mexican meal	spicy food	tamale
tambourine	music	music	music	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	musical instrument	percussion musical instrument	round instrument makes noise when shaken
tank	defense	military	military	military	military equipment	military equipment	military machine	military transport	military vehicle	military vehicle	military vehicle	military vehicle	military vehicle	vehicle	vehicle	vehicle	war	war	war vehicle	weapon
tank	container	container	container	container	diving gear	equipment	holder	industrial supply	metallic container	oxygen	scuba diving gear	storage	storage	storage	storage container	storage container	storage device	storage unit	storage vessel	storage vessel
tape	adhesive	craft item	home accessory	mending tool	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	office supply	packing supply	packing supply	stationery item	stationery item	tool
tape measure	construction aid	construction tool	measuring device	measuring tool	retractable measuring device	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool	tool
tape recorder	antique	audio equipment	audio equipment	audio equipment	audio equipment	audio equipment	audio recording	communication	device	electronics	electronics	electronics	electronics	electronics	electronics	media player	recording device	recording device	tape recorder	tool
tapestry	cloth	cloth	cloth	curtain	decor	decoration	decoration	decoration	decoration	decorative textile	fabrics	home accent	home decor	household decoration	material	room decor	textile	wall covering	wall decoration	woven cloth
tarantula	animal	animal	arachnid	arachnid	arachnid	insect	insect	insect	insect	insect	insect	insect	spider	spider	spider	spider	spider	spider	spiders	tarantula
target	archery	archery	archery bullseye	archery equipment	archery equipment	archery supply	entertainment	game	good	outdoor activity	outdoor sport	practice	shooting target	sport	sport	sporting good	sporting good	sports equipment	sports equipment	target
tarp	building material	construction material	construction tool	cover	covering	covering	covering	emergency supply	for use outside	hardware accessory	heavy-duty covering	outdoor need	plastics	protective cover	protective covering	roofing	roofing	tarp	tool	weather protection
tattoo	art	art	art	art	body accessory	body art	body art	body art	body art	body art	body art	body art	body decoration	body modification	fun item	permanent ink	permanent skin decoration	personal expression	tattoo	tattoo
taxi	car	public transportation	public transportation	public transportation	transport	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation	transportation service	vehicle	vehicle	vehicle	vehicle	vehicle	vehicle
tea	beverage	beverage	beverage	beverage	beverage	drink	drink	drink	drink	drink	drink	drink	drink	drink	drink	drink item	food	healthy drink	hot beverage	hot drink
teabag	beverage	beverage	beverage	beverage	beverage	beverage enhancer	beverage flavor additive	beverage making supply	container	dried leaves holder	drink	drink	drink	drink	drink item	hot drink	morning necessity	paper packaging	tea	tea leaf holder
teacup	china	china	china	china	chinaware	container	dining set	dinnerware	dinnerware	dish	dish	dish	dish	dish	dish	dish	dishware	drinking	hot beverage container	teacup
teapot	beverage container	ceramics	container	container	cooking item	dish	dish	dish	kitchen	kitchen	kitchen accessory	kitchen good	kitchen supply	kitchen utensil	kitchen ware	tableware	tea accessory	tea vessel	tea vessel	water heater
teddy bear	children's toy	children's toy	children's toy	stuffed animal	stuffed animal	stuffed animal	stuffed animal	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy	toy
tee	athletic equipment	game	gold supply	golf	golf	golf	golf	golf	golf	golf	golf accessory	golf accessory	golf equipment	golf equipment	golf equipment	sport	sporting equipment	sports equipment	tool	tool
teepee	abode	american indian	american indian shelter	camping	dwelling	dwelling	home	house	housing	indian reservation	indian's home	native american	native american	native home	portable living	shelter	shelter	shelters	teepee	teepee
telegraph	antiques	antiques	communication	communication	communication	communication	communication	communication	communication	communication device	communication device	communication device	communication device	communication device	communication device	communication equipment	communication tool	morse code	old school technology	science
telephone pole	communication	communication	communication	electrical infrastructure part	electricity transporter	infrastructure	infrastructure	part of transmission line	pole	structure	technology	telecommunications equipment	telecommunications infrastructure	telephone pole	things on the street	utility	utility	utility	wire holder	wiring
telescope	astronomical equipment	astronomical object	astronomy	astronomy	astronomy	astronomy	astronomy equipment	astronomy tool	gazing instrument	optical	optical device	science	science equipment	science equipment	science instrument	scientific tool	scientific tool	space exploration	star watching device	tool
television	appliance	audio/video equipment	device	device	electronics	electronics	electronics	electronics	electronics	electronics	electronics	electronics	electronics	entertainment	entertainment	entertainment item	furniture	indoor entertainment	technology	television
tennis ball	ball	ball	game	specific ball for the sport tennis	sport	sport	sporting equipment	sporting equipment	sporting good	sporting good	sporting tool	sports ball	sports equipment	sports equipment	sports equipment	sports equipment	sports equipment	sports equipment	sports gear	toy
tent	camping	camping	camping	camping	camping	camping equipment	camping equipment	camping gear	camping gear	camping supply	camping supply	habitation	mobile shelter	outdoor shelter	outdoor shelter	portable housing	shelter	shelter	sports equipment	structure
terrarium	a plant	environment	glassware gardening	home	home decor	home decor	home decor	home decoration object	home decoration object	indoor plant	nursery	ornament	planet	plant	plant supply	planter	plantholder	science	science	science project
test tube	chemistry	colors	medical	science	science	science	science	science	science	science equipment	science equipment	science equipment	science equipment	science equipment	science equipment	science equipment	science testing supply	scientific tool	scientific tool	scientific tool
thermometer	appliance	implement of measurement	indicator	instrument	measurement device	measurement device	measuring device	measuring instrument	measuring item	outdoor decoration	scientific tool	temperature	temperature device	temperature gauge	temperature indicator	temperature tracking device	tool	weather	weather device	weather instrument
thermos	beverage container	beverage container	beverage container	beverage storage	canister	container	container	container	container	container	container	drink holder	drinking	drinkware	insulators	mug	thermos	travel mug	travel mugs	utensil
